	1	2	3	4	5	6
	en	se	es	de	du	he
	English	Swedish	Spanish	German	Dutch	Hebrew
1016	Ending DOS mm/dd/yyyy if you wish to enter a range
1017	Endocrine
1018	Endoscopy
1019	Enter a diagnosis code to exclude all invoices not containing it
1020	Enteral/parenteral certification.
1021	Entities Middle Name
1022	Entities Original Signature
1023	Entity acknowledges receipt of claim/encounter.
1024	Entity does not meet dependent or student qualification.
1025	Entity is changing processor/clearinghouse. This claim must be submitted to the new processor/clearinghouse
1026	Entity is not selected primary care provider.
1027	Entity not approved as an electronic submitter.
1028	Entity not approved.
1029	Entity not eligible for benefits for submitted dates of service.
1030	Entity not eligible for dental benefits for submitted dates of service.
1031	Entity not eligible for encounter submission
1032	Entity not eligible for medical benefits for submitted dates of service.
1033	Entity not eligible.
1034	Entity not eligible/not approved for dates of service.
1035	Entity not found.
1036	Entity not primary.
1037	Entity not referred by selected primary care provider.
1038	Entity professional qualification for service(s)
1039	Entity received claim/encounter, but returned invalid status.
1040	Entity referral notes/orders/prescription
1041	Entity Signature Date
1042	Entity\'s Additional/Secondary Identifier
1043	Entity\'s address.
1044	Entity\'s administrative services organization id (ASO).
1045	Entity\'s anesthesia license number.
1046	Entity\'s Blue Cross provider id
1047	Entity\'s Blue Shield provider id
1048	Entity\'s CHAMPUS provider id.
1049	Entity\'s City
1050	Entity\'s commercial provider id.
1051	Entity\'s Contact Name
1052	Entity\'s contract/member number.
1053	Entity\'s date of birth
1054	Entity\'s date of death
1055	Entity\'s drug enforcement agency (DEA) number.
1056	Entity\'s employee id.
1057	Entity\'s employer address.
1058	Entity\'s employer id.
1059	Entity\'s employer name, address and phone.
1060	Entity\'s employer name.
1061	Entity\'s employer phone number.
1062	Entity\'s employment status
1063	Entity\'s First Name
1064	Entity\'s Gender
1065	Entity\'s Group Name
1066	Entity\'s health industry id number.
1067	Entity\'s health insurance claim number (HICN).
1068	Entity\'s health maintenance provider id (HMO).
1069	Entity\'s id number.
1070	Entity\'s Last Name
1071	Entity\'s license/certification number.
1072	Entity\'s marital status
1073	Entity\'s Medicaid provider id.
1074	Entity\'s Medicare provider id.
1075	Entity\'s name, address, phone and id number.
1076	Entity\'s name, address, phone, gender, DOB, marital status, employment status and relation to subscriber.
1077	Entity\'s name.
1078	Entity\'s National Provider Identifier (NPI)
1079	Entity\'s phone number.
1080	Entity\'s plan network id.
1081	Entity\'s policy number.
1082	Entity\'s Postal/Zip Code
1083	Entity\'s preferred provider organization id (PPO).
1084	Entity\'s qualification degree/designation (e.g. RN,PhD,MD)
1085	Entity\'s relationship to patient
1086	Entity\'s school address.
1087	Entity\'s school name.
1088	Entity\'s site id .
1089	Entity\'s social security number.
1090	Entity\'s specialty code.
1091	Entity\'s specialty license number.
1092	Entity\'s state license number.
1093	Entity\'s State/Province
1094	Entity\'s Street Address
1095	Entity\'s student status.
1096	Entity\'s Tax Amount
1097	Entity\'s tax id.
1098	Entity\'s UPIN
1099	Environmental
1100	EOB Data Entry
1101	EOB Posting - Electronic Remittances
1102	EOB Posting - Instructions
1103	EOB Posting - Invoice
1104	EOB Posting - Patient Note
1105	EOB Posting - Search
1106	EOB received from previous payer. Claim not on file.
1107	Epilepsy
1108	EPSDT Indicator
1109	Equipment is the same or similar to equipment already being used.
1110	Equipment purchases are limited to the first or the tenth month of medical necessity.
1111	Erase
1112	Error
1113	Error in "Gender" selection
1114	Error in "HIPAA" selection
1115	Error in "Process" selection
1116	Error in "SMS Gateway" selection
1117	Error in "Sort By" selection
1118	Error in YES or NO option
1119	Errors
1120	Erythema:
1121	Estimated Claim Due Amount
1122	ETIN
1123	Event
1124	Event Begins
1125	Event Category
1126	Event Date
1127	Event Description
1128	Event Details
1129	Event does not repeat
1130	Event Duration
1131	Event duration in minutes
1132	Event Fee
1133	Event Location
1134	Event repeats every
1135	Event repeats on
1136	Event start time
1137	Event title
1138	Event Title
1139	Event Website
1140	Events
1141	Events for
1142	Events open in new window
1143	Every
1144	every 3 hours
1145	every 4 hours
1146	every 5 hours
1147	every 6 hours
1148	every 8 hours
1149	Every Fourth
1150	Every Other
1151	Every Third
1152	Exception Code
1153	Exclusive Provider Organization (EPO)
1154	Exercise notes.
1155	Exercise Patterns
1156	Exit from Administration
1157	Expanded View
1158	Expected form_encounter.pid to be 
1159	Expenses incurred after coverage terminated
1160	Expenses incurred prior to coverage
1161	Expiration
1162	Expiration Date
1163	Expires
1164	Explain differences between treatment plan and patient\'s condition
1165	Explain why hearing loss not correctable by hearing aid
1166	Explain/justify differences between treatment plan and services rendered.
1167	Export
1168	Export as CSV
1169	Export to CSV
1170	Export to external billing system
1171	Exposure to Foreign Countries
1172	External Referrals
1173	Exudate:
1174	F
1175	Facility
1176	facility
1177	Facility Code Qualifier
1178	Facility NPI
1179	Facility point of origin and destination - ambulance.
1180	Facility:
1181	Failed
1182	Family History
1183	Family History:
1184	Family Planning Indicator
1185	Family Size
1186	Family/member Out-of-Pocket maximum has been met. Payment based on a higher percentage.
1187	Fancy
1188	Father
1189	Fatigued
1190	Fax
1191	Faxes In
1192	Faxes Out
1193	February
1194	FECA
1195	Federal Drug ID
1196	Federal EIN
1197	Federal Tax ID
1198	Fee
1199	fee
1200	Fee Sheet
1201	Fees
1202	Female
1203	Female Condoms
1204	Female VSC
1205	Fever
1206	Fever:
1207	Filename
1208	Fill here only if sending email notification to patients
1209	Filters
1210	Final installment payment.
1211	Financial
1212	Financial Review Date
1213	Find
1214	Find Available
1215	Find Available Appointments
1216	Find Patient
1217	Fine
1218	First
1219	First consultation/evaluation date.
1220	First day of the week
1221	First Name
1222	First Name:
1223	Fitness
1224	Fitness to Play
1225	Fixed Format Information
1226	Flexible spending account payments
1227	Flu Vaccination
1228	Fluid and electrolyte problem
1229	Follow manually
1230	Foot
1231	Foot Problems
1232	Foot:
1233	Football Injury Report
1234	Footwear Type
1235	for
1236	For more detailed information, see remittance advice.
1237	for:
1238	Forearm
1239	Form
1240	Format
1241	Format incorrect for NDC
1242	Forms
1243	Forms Administration
1244	Forward Pages via Fax
1245	Fourth
1246	Fracture
1247	Fracture at the Navicula
1248	Fracture lateral malleolus
1249	Fracture medial malleolus
1250	Fracture, Base of fifth (5th) Metatarsal
1251	Free Form Message Text
1252	Frequency Count
1253	Frequency of service.
1254	Frequency Period
1255	Fri
1256	Friday
1257	From
1258	From:
1259	From: 
1260	Front Office Receipts
1261	Front Office Receipts Report
1262	Frontal Right:
1263	Full Play
1264	Full Training
1265	Functional Limitation Code
1266	Further installment payments forthcoming.
1267	Future date
1268	Gall Stones
1269	Game Period
1270	Games
1271	games/events
1272	Gastritis
1273	Gastrointestinal
1274	GCAC Statistics Report
1275	Gender 
1276	General
1277	General Service Category
1278	Generate and download HCFA 1500 paper claims
1279	Generate and download X12 batch
1280	Generate Letter regarding 
1281	Generate Report
1282	Generated on
1283	Generates
1284	Genitourinary
1285	Glaucoma
1286	Global
1287	go
1288	Go
1289	Grade:
1290	Gramm-Rudman reduction
1291	Grand Total
1292	Grand Totals
1293	Group
1294	Group Number
1295	Group:
1296	Groupname
1297	Groups and Access Controls
1298	gtts(drops)
1299	Gynecological Exam
1300	h
1301	h.s.
1302	Haematoma / bruising
1303	Hand + fingers
1304	Hand Problems
1305	Hardship w/o
1306	Has claim been paid?
1307	Has or will blood be replaced?
1308	Hazardous Activities
1309	HCPCS
1310	HCPCS Payable Amount Home Health
1311	he PostCalendar 
1312	Head
1313	Headaches
1314	Health Maintenance Organization
1315	Health Maintenance Organization (HMO) Medicare Risk
1316	Health Savings account payments
1317	Heart Attack
1318	Heart Failure
1319	Heart Problems
1320	Heart Surgery
1321	Heart Transplant
1322	HEART:
1323	HEENT
1324	Height.
1325	Help
1326	help
1327	Hemoglobin
1328	Hemophilia Add On.
1329	Hepatitis
1330	Hernia Repair
1331	Herniated Disc
1332	Herpes
1333	heyyo. you have been here for 
1334	Hidden
1335	Hidden Events Administration
1336	Hide
1337	Hide Details
1338	High Blood Pressure
1339	Hip + groin
1340	Hip and groin
1341	Hip Problems
1342	Hip Replacement
1343	HIPPS Rate Code for services Rendered
1344	History
1345	History and physical.
1346	History Data
1347	HL7 Viewer
1348	Hold down [Ctrl] for multiple selections or to unselect
1349	Hold down Ctrl to select multiple items
1350	Hold down Ctrl to select multiple squads
1351	Home
1352	Home health certification. Please use code 332:4Y
1353	Home health consolidated billing and payment applies.
1354	Home Phone
1355	Home use of biofeedback therapy is not covered.
1356	Homebound Indicator
1357	Homebound status
1358	Homeless, etc
1359	Hospital admission date.
1360	Hospital admission hour.
1361	Hospital admission source.
1362	Hospital admission type.
1363	Hospital discharge date.
1364	Hospital discharge hour.
1365	Hospital information.
1366	Hospital s room rate.
1367	Hospital s semi-private room rate.
1368	Hours
1369	How did Injury Occur?
1370	How did Injury Occur?:
1371	How many months ahead to query for upcoming events?
1372	HPI:
1373	HTML
1374	Hyperactive
1375	Hyperthyroidism
1376	Hypothyroidism
1377	Hysterectomy
1378	I am busy during this time.
1379	I do not have permission to read 
1380	ICD
1381	ICD9
1382	ID
1383	IDays
1384	Identifier(one word)
1385	If all data for all columns are complete for this form
1386	If name, any part of lastname or lastname,firstname
1387	if unemployed enter Student
1388	If you do not agree with the approved amounts and $100 or more is in dispute (less deductible and coinsurance), you may ask for a hearing within six months of the date of this notice. To meet the $100, you may combine amounts on other claims that have been denied, including reopened appeals if you received a revised decision. You must appeal each claim on time.
1389	If you do not agree with this determination, you have the right to appeal. You must file a written request for an appeal within 180 days of the date you receive this notice. Decisions made by a Quality Improvement Organization (QIO) must be appealed to that QIO within 60 days.
1390	If you do not agree with what we approved for these services, you may appeal our decision. To make sure that we are fair to you, we require another individual that did not process your initial claim to conduct the appeal. However, in order to be eligible for an appeal, you must write to us within 120 days of the date you received this notice, unless you have a good reason for being late.
1391	If you have chosen to upload electronic remittances, then the search window redisplays itself with the matching invoices from the X12 file.  You may click on any of these invoice numbers (as described below) if you wish to make any corrections before the remittance information is applied. To apply the changes, click the Process ERA File button at the bottom of the page.  This will produce a new window with a detailed report.
1392	If you have entered a Pay Date in the search page, this will override the posting date of payments and adjustments that are otherwise taken from the X12 file.  This may be useful for reporting purposes, if you want your receipts reporting to use your posting date rather than the insurance company\'s processing date.  Note that this will also affect dates of prior payments and adjustments that are put into secondary claims.
1393	If you want to change data types, or add rows or columns
1394	Illness
1395	IM
1396	Immunization
1397	Immunization Batch Number
1398	Immunization Lot Number
1399	Immunization Manufacturer
1400	Immunizations
1401	Implants
1402	Import
1403	Imported from Accounting
1404	in
1405	in each eye
1406	in left eye
1407	in nostril
1408	in right eye
1409	In the event you disagree with the Dental Advisor\'s opinion and have additional information relative to the case, you may submit radiographs to the Dental Advisor Unit at the subscriber\'s dental insurance carrier for a second Independent Dental Advisor Review.
1410	in-house
1411	Inactive Days
1412	Incentive adjustment, e.g. preferred product/service
1413	Income
1414	Incomplete/invalid Admitting History and Physical report.
1415	Incomplete/invalid American Diabetes Association Certificate of Recognition.
1416	Incomplete/invalid Certificate of Medical Necessity.
1417	Incomplete/invalid consent form.
1418	Incomplete/invalid contract indicator.
1419	Incomplete/invalid documentation of benefit to the patient during initial treatment period.
1420	Incomplete/invalid documentation/orders/notes/summary/report/chart.
1421	Incomplete/invalid indication of whether the patient owns the equipment that requires the part or supply.
1422	Incomplete/invalid invoice
1423	Incomplete/invalid invoice or statement certifying the actual cost of the lens, less discounts, and/or the type of intraocular lens used.
1424	Incomplete/invalid itemized bill.
1425	Incomplete/invalid operative report.
1426	Incomplete/invalid oxygen certification/re-certification.
1427	Incomplete/invalid pacemaker registration form.
1428	Incomplete/invalid pathology report.
1429	Incomplete/invalid patient medical record for this service.
1430	Incomplete/invalid physician certified plan of care
1431	Incomplete/invalid physician financial relationship form.
1432	Incomplete/invalid plan information for other insurance
1433	Incomplete/invalid pre-operative photos/visual field results.
1434	Incomplete/invalid radiology report.
1435	Incomplete/invalid Review Organization Approval.
1436	Incomplete/invalid taxpayer identification number (TIN) submitted by you per the Internal Revenue Service. Your claims cannot be processed without your correct TIN, and you may not bill the patient pending correction of your TIN. There are no appeal rights for unprocessable claims, but you may resubmit this claim after you have notified this office of your correct TIN.
1437	Incomplete/invalid x-ray.
1438	Incomplete/invalid/not approved screening document.
1439	Incorrect claim form/format for this service.
1440	increased:
1441	Indemnification adjustment
1442	Indemnity Insurance
1443	Indeterminate
1444	Indicates if this issue is currently active
1445	Indicating why medications cannot be taken orally
1446	Indigent Patients Report
1447	Indirect Medical Education Adjustment
1448	Individual test(s) comprising the panel and the charges for each test
1449	Industry Code
1450	Infection / Abscess
1451	Infections
1452	Infert Couns
1453	Info
1454	Info test 1
1455	Info test 2
1456	Info test 3
1457	Info test 4
1458	Info test 5
1459	Info test 6
1460	Information provided was illegible
1461	Information supplied does not support a break in therapy. A new capped rental period will not begin.
1462	Information supplied does not support a break in therapy. The medical information we have for this patient does not support the need for this item as billed. We have approved payment for this item at a reduced level, and a new capped rental period will not begin.
1463	Information supplied supports a break in therapy. A new capped rental period began with delivery of this equipment.
1464	Information supplied supports a break in therapy. A new capped rental period will begin with delivery of the equipment. This is the maximum approved under the fee schedule for this item or service.
1465	Information supplied supports a break in therapy. However, the medical information we have for this patient does not support the need for this item as billed. We have approved payment for this item at a reduced level, and a new capped rental period will begin with the delivery of this equipment.
1466	Information was not sent to the Medigap insurer due to incorrect/invalid information you submitted concerning that insurer. Please verify your information and submit your secondary claim directly to that insurer.
1467	Informational notice. No payment issued for this claim with this notice. Payment issued to the hospital by its intermediary for all services for this encounter under a demonstration project.
1468	Informational remittance associated with a Medicare demonstration. No payment issued under fee-for-service Medicare as patient has elected managed care.
1469	Ingredient cost adjustment
1470	inhalations
1471	inhilations
1472	Initial certification
1473	Initial evaluation report
1474	Initial User
1475	Injectables
1476	Injured Out
1477	Injury Mechanism
1478	Injury Overview Report
1479	Injury Type
1480	Inpatient admission spans multiple rate periods. Resubmit separate claims.
1481	Input Fields
1482	Ins adjust
1483	Ins bundling
1484	Ins overpaid
1485	Ins refund
1486	Ins Summary
1487	Ins1
1488	Ins2
1489	Ins3
1490	Insert failed: 
1491	Insert old events into tables
1492	Insomnia
1493	Inspection
1494	Instability / subluxation
1495	install DB
1496	Instructed
1497	Instructions:
1498	Insulin Dependent Diabetes
1499	Insurance
1500	insurance
1501	Insurance Companies
1502	Insurance Company
1503	Insurance Company Search/Add
1504	Insurance Data
1505	Insurance Numbers
1506	Insurance Provider
1507	Insurance Type Code
1508	Interest amount
1509	Internal error - no pages were selected!
1510	Internal error - patient ID was not provided!
1511	Internal error: claim 
1512	Internal error: encounter '
1513	Internal Referrals
1514	Internal review/audit - partial payment made.
1515	Internal review/audit.
1516	International Duty
1517	Interpreter
1518	Interstitial Lung Disease
1519	Interval
1520	intramuscularly
1521	intravenously
1522	Invalid billing combination. See STC12 for details. This code should only be used to indicate an inconsistency between two or more data elements on the claim. A detailed explanation is required in STC12 when this code is used.
1523	Invalid character
1524	Invalid or missing payer in source for code 
1525	Invalid Service Codes
1526	Invalid source designation "
1527	InvAmt
1528	Inventory List
1529	Investigating existence of other insurance coverage.
1530	Investigating occupational illness/accident.
1531	Investigational Device Exemption Identifier
1532	Invoice
1533	Invoice Date
1534	Invoice has no date!
1535	Invoice:
1536	IPPF SRH Data for
1537	IPPF Statistics Report
1538	Irregular Heart Beat
1539	is a required field.
1540	Is accident/illness/condition employment related?
1541	Is appliance upper or lower arch & is appliance fixed or removable?
1542	Is drug generic?
1543	Is injury due to auto accident?
1544	Is medical doctor (MD) or doctor of osteopath (DO) on staff of this facility?
1545	is not valid (decimal fractions are OK).
1546	Is pacemaker temporary or permanent?
1547	Is patient an insulin diabetic?
1548	Is patient confined to bed?
1549	Is patient confined to room?
1550	Is PHP using Safe Mode?
1551	Is prescribed lenses a result of cataract surgery?
1552	Is prosthesis/crown/inlay placement an initial placement or a replacement?
1553	Is service for orthodontic purposes?
1554	Is service performed for a recurring condition or new condition?
1555	Is service the result of an accident?
1556	Is the dental patient covered by medical insurance?
1557	Is there a release of information signature on file?
1558	Is there an assignment of benefits signature on file?
1559	Is there other insurance?
1560	Issue
1561	Issues
1562	Issues (Injuries/Medical/Allergy):
1563	Issues and Encounters
1564	Issues and Encounters for
1565	Issues not authorized
1566	Issues Section
1567	Item
1568	item
1569	Itemize non-covered services
1570	Itemized claim by provider.
1571	Itemized claim.
1572	Items load failed
1573	IUD
1574	IV
1575	January
1576	Job Description
1577	Job ID
1578	Joint dislocations
1579	Joint injection site.
1580	Joint sprains
1581	July
1582	June
1583	Just below the check information is a blue area where you put in your search parameters.  You can search by patient name, chart number, encounter number or date of service, or any combination of these.  You may also select whether you want to see all invoices, open invoices, or only invoices that are due (by the patient).  Click the Search button to perform the search.
1584	Just Mine
1585	Justify
1586	Justify services outside composite rate
1587	Justify/Save
1588	k, here's the rest 
1589	Keywords
1590	Kidney Cancer
1591	Kidney Failure
1592	Kidney Infections
1593	Kidney Stones
1594	Kidney Transplant
1595	Knee
1596	Knee Problems
1597	Knee Replacement
1598	Lab
1599	Lab procedures with different CLIA certification numbers must be billed on separate claims.
1600	Lab/test report/notes/results.
1601	Label
1602	Label Cols
1603	Labels
1604	Labs
1605	Laceration / skin condition
1606	Laceration/abrasion
1607	Language
1608	Language Code
1609	Language definition added
1610	Language Name
1611	Last
1612	Last Certification Date
1613	Last Encounter
1614	Last Name
1615	Last Name:
1616	Last Visit
1617	Last Worked Date
1618	Late filing penalty
1619	Late Recurrence (2-12 Mo)
1620	Lateral Malleolus
1621	Lateral malleolus:
1622	laterally displaced PMI:
1623	Layout Editor
1624	Layouts
1625	LDL
1626	leave blank if still active
1627	Leave blank to keep password unchanged.
1628	Leave The Form
1629	Left
1630	left ear
1631	Left:
1632	Left: 
1633	Legal
1634	Legend:
1635	Length
1636	Length invalid for receiver\'s application system
1637	Length of medical necessity, including begin date.
1638	Length of time for services rendered.
1639	Length/size of laceration/tumor.
1640	Letter
1641	Letter Generator
1642	Letter to follow containing further information.
1643	Liability
1644	Liability Medical
1645	Lifestyle
1646	Lifetime benefit maximum has been reached
1647	Lifetime benefit maximum has been reached for this service/benefit category
1648	Lifetime Psychiatric Days Count
1649	Lifetime Reserve Day(s)
1650	Ligament tear or sprain
1651	Limit Of Events
1652	Line information.
1653	Line Item Charge Amount
1654	Line Item Control Number
1655	Line Item Denied Charge or Non-covered Charge
1656	Line Note Text
1657	List Editor
1658	List Insurance Companies
1659	List lists
1660	List of all missing teeth (upper and lower).
1661	List Prescriptions
1662	Lists
1663	LLL:
1664	Loaded miles and charges for transport to nearest facility with appropriate services
1665	LOADING
1666	Local
1667	Location
1668	Location of durable medical equipment use.
1669	Location unspecified
1670	Location:
1671	Logged in
1672	Logged in as
1673	Logged in as: 
1674	Logged out.
1675	Login
1676	Logout
1677	Logs
1678	Logs Viewer
1679	Long term care case mix or per diem rate cannot be determined because the patient ID number is missing, incomplete, or invalid on the assignment request.
1680	Long term goals
1681	Look Up
1682	Lot
1683	Lot Number
1684	Lower leg
1685	Lumbar spine
1686	Lung Cancer
1687	Lung Cancer Surgery
1688	LUNGS:
1689	Lungs:
1690	Lupus
1691	M
1692	MA Category
1693	Main Address
1694	Major Medical Adjustment
1695	Make modifications to current categories.
1696	Make sure "
1697	Malaise:
1698	Male
1699	Male Condoms
1700	Male VSC
1701	Mammogram
1702	Managed Care review
1703	Managed care withholding
1704	Management
1705	Manual Posting
1706	Manufacturer
1707	March
1708	Marital Status
1709	Mark as billed but skip billing
1710	Mark as not billed
1711	Marked as cleared
1712	Maxillary Right:
1713	Maximum coverage amount met or exceeded for benefit period.
1714	Maximum leave days exhausted
1715	May
1716	MC
1717	mcg
1718	Measurement Reference Identification Code
1719	Medial malleolus:
1720	Medicaid
1721	Medical
1722	Medical code sets used must be the codes in effect at the time of service
1723	Medical necessity for non-routine service(s)
1724	Medical necessity for service.
1725	Medical notes/report.
1726	Medical problem
1727	Medical Problems
1728	Medical Record
1729	Medical record does not support code billed per the code definition.
1730	Medical Record Number
1731	Medical Records
1732	Medical records to substantiate decision of non-coverage
1733	Medical review attachment/information for service(s)
1734	Medicare Assignment Code
1735	Medicare Claim PPS Capital Cost Outlier Amount
1736	Medicare Claim PPS Capital Day Outlier Amount
1737	Medicare Coverage Indicator
1738	Medicare effective date.
1739	Medicare Paid at 100% Amount
1740	Medicare Paid at 80% Amount
1741	Medicare Part B
1742	Medicare Part B does not pay for items or services provided by this type of practitioner for beneficiaries in a Medicare Part A covered Skilled Nursing Facility (SNF) stay.
1743	Medicare Section 4081 Indicator
1744	Medicare worksheet.
1745	Medication logs/records (including medication therapy)
1746	Medications
1747	Medications:
1748	Medicine Units
1749	Member Association Statistics Report
1750	Men
1751	Men and Women
1752	Men Only
1753	Mental Illness
1754	Mental Status Code
1755	Message
1756	MESSAGE:
1757	Method
1758	Method of Destruction
1759	Method used to obtain test sample
1760	mg
1761	mg/1cc
1762	mg/5cc
1763	Middle Name
1764	Migrant/Seasonal
1765	MimeType
1766	Minor joint strain +/- synovitis
1767	minutes
1768	Minutes
1769	Miscellaneous
1770	Missed
1771	Missing Admitting History and Physical report.
1772	Missing American Diabetes Association Certificate of Recognition.
1773	Missing Certificate of Medical Necessity.
1774	Missing consent form.
1775	Missing contract indicator.
1776	Missing documentation of benefit to the patient during initial treatment period.
1777	Missing documentation/orders/notes/summary/report/chart.
1778	Missing Endodontics treatment history and prognosis
1779	Missing indication of whether the patient owns the equipment that requires the part or supply.
1780	Missing invoice or statement certifying the actual cost of the lens, less discounts, and/or the type of intraocular lens used.
1781	Missing invoice.
1782	Missing itemized bill.
1783	Missing operative report.
1784	Missing or invalid information.
1785	Missing or invalid lab indicator
1786	Missing or invalid units of service
1787	Missing oxygen certification/re-certification.
1788	Missing pacemaker registration form.
1789	Missing pathology report.
1790	Missing patient medical record for this service.
1791	Missing physician certified plan of care.
1792	Missing physician financial relationship form.
1793	Missing plan information for other insurance.
1794	Missing pre-operative photos or visual field results.
1795	Missing radiology report.
1796	Missing Review Organization Approval.
1797	Missing screening document.
1798	Missing slash after payer in source for code 
1799	Missing x-ray.
1800	Missing/incomplete/invalid accident date.
1801	Missing/incomplete/invalid acute manifestation date.
1802	Missing/incomplete/invalid adjudication or payment date.
1803	Missing/incomplete/invalid admission date.
1804	Missing/incomplete/invalid admission hour.
1805	Missing/incomplete/invalid admission source.
1806	Missing/incomplete/invalid admission type.
1807	Missing/incomplete/invalid admitting diagnosis.
1808	Missing/incomplete/invalid anesthesia time/units
1809	Missing/incomplete/invalid appliance placement date.
1810	Missing/incomplete/invalid assessment date.
1811	Missing/incomplete/invalid assistant surgeon name.
1812	Missing/incomplete/invalid assistant surgeon primary identifier.
1813	Missing/incomplete/invalid assistant surgeon secondary identifier.
1814	Missing/incomplete/invalid assistant surgeon taxonomy.
1815	Missing/incomplete/invalid assumed or relinquished care date.
1816	Missing/incomplete/invalid attending provider name.
1817	Missing/incomplete/invalid attending provider primary identifier.
1818	Missing/incomplete/invalid attending provider secondary identifier.
1819	Missing/incomplete/invalid attending provider taxonomy.
1820	Missing/incomplete/invalid authorized to return to work date.
1821	Missing/incomplete/invalid begin therapy date.
1822	Missing/incomplete/invalid beginning and ending dates of the period billed.
1823	Missing/incomplete/invalid billing provider taxonomy.
1824	Missing/incomplete/invalid billing provider/supplier address.
1825	Missing/incomplete/invalid billing provider/supplier contact information.
1826	Missing/incomplete/invalid billing provider/supplier name.
1827	Missing/incomplete/invalid billing provider/supplier primary identifier.
1828	Missing/incomplete/invalid billing provider/supplier secondary identifier.
1829	Missing/incomplete/invalid certification revision date.
1830	Missing/incomplete/invalid charge.
1831	Missing/incomplete/invalid CLIA certification number.
1832	Missing/incomplete/invalid Competitive Bidding Demonstration Project identification.
1833	Missing/incomplete/invalid condition code.
1834	Missing/incomplete/invalid date of current illness or symptoms
1835	Missing/incomplete/invalid date of last menstrual period.
1836	Missing/incomplete/invalid days or units of service.
1837	Missing/incomplete/invalid description of service for a Not Otherwise Classified (NOC) code or an Unlisted procedure.
1838	Missing/incomplete/invalid designated provider number.
1839	Missing/incomplete/invalid diagnosis date.
1840	Missing/incomplete/invalid diagnosis or condition.
1841	Missing/incomplete/invalid disability from date.
1842	Missing/incomplete/invalid disability to date.
1843	Missing/incomplete/invalid discharge hour.
1844	Missing/incomplete/invalid discharge information.
1845	Missing/incomplete/invalid discharge or end of care date.
1846	Missing/incomplete/invalid dispensed date.
1847	Missing/incomplete/invalid DRG code
1848	Missing/incomplete/invalid Electronic Funds Transfer (EFT) banking information.
1849	Missing/incomplete/invalid employment status code for the primary insured.
1850	Missing/incomplete/invalid entitlement number or name shown on the claim.
1851	Missing/incomplete/invalid facility/discrete unit DRG/DRG exempt status information
1852	Missing/incomplete/invalid FDA approval number.
1853	Missing/incomplete/invalid gender.
1854	Missing/incomplete/invalid group practice information.
1855	Missing/incomplete/invalid HCPCS.
1856	Missing/incomplete/invalid hearing or vision prescription date.
1857	Missing/incomplete/invalid height.
1858	Missing/incomplete/invalid history of the related initial surgical procedure(s)
1859	Missing/incomplete/invalid Home Health Certification Period.
1860	Missing/incomplete/invalid indication that the service was supervised or evaluated by a physician.
1861	Missing/incomplete/invalid indicator of x-ray availability for review.
1862	Missing/incomplete/invalid individual lab codes included in the test.
1863	Missing/incomplete/invalid information on the period of time for which the service/supply/equipment will be needed.
1864	Missing/incomplete/invalid information on where the services were furnished.
1865	Missing/incomplete/invalid information on whether the diagnostic test(s) were performed by an outside entity or if no purchased tests are included on the claim.
1866	Missing/incomplete/invalid initial treatment date.
1867	Missing/incomplete/invalid insured\'s address and/or telephone number for the primary payer.
1868	Missing/incomplete/invalid internal or document control number.
1869	Missing/incomplete/invalid Investigational Device Exemption number for FDA-approved clinical trial services.
1870	Missing/incomplete/invalid last admission period.
1871	Missing/incomplete/invalid last certification date.
1872	Missing/incomplete/invalid last contact date.
1873	Missing/incomplete/invalid last seen/visit date.
1874	Missing/incomplete/invalid last worked date.
1875	Missing/incomplete/invalid level of subluxation.
1876	Missing/incomplete/invalid Medicare Managed Care Demonstration contract number.
1877	Missing/incomplete/invalid Medigap information.
1878	Missing/incomplete/invalid model number.
1879	Missing/incomplete/invalid name or address of responsible party or primary payer.
1880	Missing/incomplete/invalid name, strength, or dosage of the drug furnished.
1881	Missing/incomplete/invalid noncovered days during the billing period.
1882	Missing/incomplete/invalid number of coinsurance days during the billing period.
1883	Missing/incomplete/invalid number of covered days during the billing period.
1884	Missing/incomplete/invalid number of doses per vial.
1885	Missing/incomplete/invalid number of lifetime reserve days.
1886	Missing/incomplete/invalid number of miles traveled.
1887	Missing/incomplete/invalid number of riders.
1888	Missing/incomplete/invalid occurrence code(s).
1889	Missing/incomplete/invalid occurrence date(s).
1890	Missing/incomplete/invalid occurrence span code(s).
1891	Missing/incomplete/invalid occurrence span date(s).
1892	Missing/incomplete/invalid operating provider name.
1893	Missing/incomplete/invalid operating provider primary identifier.
1894	Missing/incomplete/invalid operating provider secondary identifier.
1895	Missing/incomplete/invalid oral cavity designation code.
1896	Missing/incomplete/invalid ordering provider address.
1897	Missing/incomplete/invalid ordering provider contact information.
1898	Missing/incomplete/invalid ordering provider name.
1899	Missing/incomplete/invalid ordering provider primary identifier.
1900	Missing/incomplete/invalid ordering provider secondary identifier.
1901	Missing/incomplete/invalid other diagnosis.
1902	Missing/incomplete/invalid other insured birth date.
1903	Missing/incomplete/invalid other payer attending provider identifier.
1904	Missing/incomplete/invalid other payer operating provider identifier.
1905	Missing/incomplete/invalid other payer other provider identifier.
1906	Missing/incomplete/invalid other payer purchased service provider identifier.
1907	Missing/incomplete/invalid other payer referring provider identifier.
1908	Missing/incomplete/invalid other payer rendering provider identifier.
1909	Missing/incomplete/invalid other payer service facility provider identifier.
